SkillID|SkillType|SkillQuality|SkillLv|SkillName|SkillTime|SkillAtk|SkillRoll|SkillHitRate|SkillDex|SkillArmorPen|SkillCrit|UseLv|SkillDodge|SkillRoll|SkillAtk|SkillDef|SkillInfo
584|棍|紫|独步|疯魔棍法·乱舞|1|34|7|6|0|2|10|10|0|0|0|0|疯魔罗汉所用棍法，似走火入魔，但威力强大。
585|棍|紫|凡品|金刚棍法·怒目|1|30|3|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
586|棍|紫|出类|金刚棍法·怒目|1|31|4|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
587|棍|紫|超绝|金刚棍法·怒目|1|32|5|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
588|棍|紫|独步|金刚棍法·怒目|1|35|7|6|0|2|10|10|0|0|0|0|少林寺金刚棍法。
589|棍|紫|凡品|金刚棍法·奇御|1|30|3|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
590|棍|紫|出类|金刚棍法·奇御|1|31|4|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
591|棍|紫|超绝|金刚棍法·奇御|1|32|5|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
592|棍|紫|独步|金刚棍法·奇御|1|35|7|6|0|2|10|10|0|0|0|0|少林寺金刚棍法。
593|棍|紫|凡品|金刚棍法·开山|1|30|3|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
594|棍|紫|出类|金刚棍法·开山|1|31|4|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
595|棍|紫|超绝|金刚棍法·开山|1|32|5|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
596|棍|紫|独步|金刚棍法·开山|1|35|7|6|0|2|10|10|0|0|0|0|少林寺金刚棍法。
597|棍|紫|凡品|金刚棍法·正交|1|31|3|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
598|棍|紫|出类|金刚棍法·正交|1|32|4|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
599|棍|紫|超绝|金刚棍法·正交|1|33|5|5|0|1|10|10|0|0|0|0|少林寺金刚棍法。
600|棍|紫|独步|金刚棍法·正交|1|36|7|6|0|2|10|10|0|0|0|0|少林寺金刚棍法。
601|棍|金|凡品|打狗棒法·棒打|1|33|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
602|棍|金|出类|打狗棒法·棒打|1|34|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
603|棍|金|超绝|打狗棒法·棒打|1|35|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
604|棍|金|独步|打狗棒法·棒打|1|38|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
605|棍|金|凡品|打狗棒法·反截|1|34|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
606|棍|金|出类|打狗棒法·反截|1|35|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
607|棍|金|超绝|打狗棒法·反截|1|36|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
608|棍|金|独步|打狗棒法·反截|1|39|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
609|棍|金|凡品|打狗棒法·斜打|1|33|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
610|棍|金|出类|打狗棒法·斜打|1|34|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
611|棍|金|超绝|打狗棒法·斜打|1|35|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
612|棍|金|独步|打狗棒法·斜打|1|38|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
613|棍|金|凡品|打狗棒法·压肩|1|33|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
614|棍|金|出类|打狗棒法·压肩|1|34|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
615|棍|金|超绝|打狗棒法·压肩|1|35|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
616|棍|金|独步|打狗棒法·压肩|1|38|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
617|棍|金|凡品|打狗棒法·拨狗|1|34|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
618|棍|金|出类|打狗棒法·拨狗|1|35|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
619|棍|金|超绝|打狗棒法·拨狗|1|36|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
620|棍|金|独步|打狗棒法·拨狗|1|39|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
621|棍|金|凡品|打狗棒法·斗犬|1|35|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
622|棍|金|出类|打狗棒法·斗犬|1|36|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
623|棍|金|超绝|打狗棒法·斗犬|1|37|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
624|棍|金|独步|打狗棒法·斗犬|1|40|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
625|棍|金|凡品|打狗棒法·横打|1|35|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
626|棍|金|出类|打狗棒法·横打|1|36|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
627|棍|金|超绝|打狗棒法·横打|1|37|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
628|棍|金|独步|打狗棒法·横打|1|40|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
629|棍|金|凡品|打狗棒法·无狗|1|35|5|6|0|2|10|20|0|0|0|0|丐帮绝学。
630|棍|金|出类|打狗棒法·无狗|1|36|6|6|0|2|10|20|0|0|0|0|丐帮绝学。
631|棍|金|超绝|打狗棒法·无狗|1|37|7|6|0|2|10|20|0|0|0|0|丐帮绝学。
632|棍|金|独步|打狗棒法·无狗|1|40|10|8|0|2|10|20|0|0|0|0|丐帮绝学。
633|棍|金|凡品|达摩棍法·游禅|1|33|5|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
634|棍|金|出类|达摩棍法·游禅|1|34|6|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
635|棍|金|超绝|达摩棍法·游禅|1|35|7|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
636|棍|金|独步|达摩棍法·游禅|1|38|10|8|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
637|棍|金|凡品|达摩棍法·无得|1|33|5|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
638|棍|金|出类|达摩棍法·无得|1|34|6|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
639|棍|金|超绝|达摩棍法·无得|1|35|7|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
640|棍|金|独步|达摩棍法·无得|1|38|10|8|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
641|棍|金|凡品|达摩棍法·摩柯|1|34|5|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
642|棍|金|出类|达摩棍法·摩柯|1|35|6|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
643|棍|金|超绝|达摩棍法·摩柯|1|36|7|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
644|棍|金|独步|达摩棍法·摩柯|1|39|10|8|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
645|棍|金|凡品|达摩棍法·静寂|1|35|5|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
646|棍|金|出类|达摩棍法·静寂|1|36|6|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
647|棍|金|超绝|达摩棍法·静寂|1|37|7|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
648|棍|金|独步|达摩棍法·静寂|1|40|10|8|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
649|棍|金|凡品|达摩棍法·善恶|1|35|5|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
650|棍|金|出类|达摩棍法·善恶|1|36|6|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
651|棍|金|超绝|达摩棍法·善恶|1|37|7|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
652|棍|金|独步|达摩棍法·善恶|1|40|10|8|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
653|棍|金|凡品|达摩棍法·无圣|1|35|5|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
654|棍|金|出类|达摩棍法·无圣|1|36|6|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
655|棍|金|超绝|达摩棍法·无圣|1|37|7|6|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
656|棍|金|独步|达摩棍法·无圣|1|40|10|8|0|2|10|20|0|0|0|0|少林武僧不传之秘，达摩绝学。
657|叉|白|凡品|基础叉术|1|25|2|3|0|5|10|1|0|0|0|0|基础叉术
658|叉|白|出类|基础叉术|1|26|2|3|0|5|10|1|0|0|0|0|基础叉术
659|叉|白|超绝|基础叉术|1|27|2|3|0|5|10|1|0|0|0|0|基础叉术
660|叉|白|独步|基础叉术|1|30|4|5|0|8|10|1|0|0|0|0|基础叉术
661|叉|蓝|凡品|云中叉术·拦|1|27|3|4|0|6|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
662|叉|蓝|出类|云中叉术·拦|1|28|3|4|0|7|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
663|叉|蓝|超绝|云中叉术·拦|1|29|3|4|0|8|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
664|叉|蓝|独步|云中叉术·拦|1|32|6|6|0|10|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
665|叉|蓝|凡品|云中叉术·挑|1|26|3|4|0|6|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
666|叉|蓝|出类|云中叉术·挑|1|27|3|4|0|7|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
667|叉|蓝|超绝|云中叉术·挑|1|28|3|4|0|8|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
668|叉|蓝|独步|云中叉术·挑|1|31|6|6|0|10|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
669|叉|蓝|凡品|云中叉术·贯|1|28|3|4|0|6|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
670|叉|蓝|出类|云中叉术·贯|1|29|3|4|0|7|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
671|叉|蓝|超绝|云中叉术·贯|1|30|3|4|0|8|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
672|叉|蓝|独步|云中叉术·贯|1|33|6|6|0|10|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
673|叉|蓝|凡品|云中叉术·拍|1|29|3|4|0|6|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
674|叉|蓝|出类|云中叉术·拍|1|30|3|4|0|7|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
675|叉|蓝|超绝|云中叉术·拍|1|31|3|4|0|8|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
676|叉|蓝|独步|云中叉术·拍|1|34|6|6|0|10|10|5|0|0|0|0|云中地区山民所用叉术，招式简单。
677|叉|蓝|凡品|张家叉术·抡|1|27|3|4|0|6|10|5|0|0|0|0|花县张家祖传叉术。
678|叉|蓝|出类|张家叉术·抡|1|28|3|4|0|7|10|5|0|0|0|0|花县张家祖传叉术。
679|叉|蓝|超绝|张家叉术·抡|1|29|3|4|0|8|10|5|0|0|0|0|花县张家祖传叉术。
680|叉|蓝|独步|张家叉术·抡|1|32|6|6|0|10|10|5|0|0|0|0|花县张家祖传叉术。
681|叉|蓝|凡品|张家叉术·打|1|26|3|4|0|6|10|5|0|0|0|0|花县张家祖传叉术。
682|叉|蓝|出类|张家叉术·打|1|27|3|4|0|7|10|5|0|0|0|0|花县张家祖传叉术。
683|叉|蓝|超绝|张家叉术·打|1|28|3|4|0|8|10|5|0|0|0|0|花县张家祖传叉术。
684|叉|蓝|独步|张家叉术·打|1|31|6|6|0|10|10|5|0|0|0|0|花县张家祖传叉术。
685|叉|蓝|凡品|张家叉术·抢|1|28|3|4|0|6|10|5|0|0|0|0|花县张家祖传叉术。
686|叉|蓝|出类|张家叉术·抢|1|29|3|4|0|7|10|5|0|0|0|0|花县张家祖传叉术。
687|叉|蓝|超绝|张家叉术·抢|1|30|3|4|0|8|10|5|0|0|0|0|花县张家祖传叉术。
688|叉|蓝|独步|张家叉术·抢|1|33|6|6|0|10|10|5|0|0|0|0|花县张家祖传叉术。
689|叉|蓝|凡品|张家叉术·盘|1|29|3|4|0|6|10|5|0|0|0|0|花县张家祖传叉术。
690|叉|蓝|出类|张家叉术·盘|1|30|3|4|0|7|10|5|0|0|0|0|花县张家祖传叉术。
691|叉|蓝|超绝|张家叉术·盘|1|31|3|4|0|8|10|5|0|0|0|0|花县张家祖传叉术。
692|叉|蓝|独步|张家叉术·盘|1|34|6|6|0|10|10|5|0|0|0|0|花县张家祖传叉术。
693|叉|蓝|凡品|六法叉术·转击|1|26|3|4|0|6|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
694|叉|蓝|出类|六法叉术·转击|1|27|3|4|0|7|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
695|叉|蓝|超绝|六法叉术·转击|1|28|3|4|0|8|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
696|叉|蓝|独步|六法叉术·转击|1|31|6|6|0|10|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
697|叉|蓝|凡品|六法叉术·刺击|1|28|3|4|0|6|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
698|叉|蓝|出类|六法叉术·刺击|1|29|3|4|0|7|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
699|叉|蓝|超绝|六法叉术·刺击|1|30|3|4|0|8|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
700|叉|蓝|独步|六法叉术·刺击|1|33|6|6|0|10|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
701|叉|蓝|凡品|六法叉术·拍击|1|29|3|4|0|6|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
702|叉|蓝|出类|六法叉术·拍击|1|30|3|4|0|7|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
703|叉|蓝|超绝|六法叉术·拍击|1|31|3|4|0|8|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
704|叉|蓝|独步|六法叉术·拍击|1|34|6|6|0|10|10|5|0|0|0|0|以叉术中“转”、“刺”、“拍”为长提炼出来的叉术，擅长防守反击。
705|叉|紫|凡品|歃血叉术·破风|1|27|4|5|0|8|10|10|0|0|0|0|攻击力较低，主流血。
706|叉|紫|出类|歃血叉术·破风|1|28|4|5|0|9|10|10|0|0|0|0|攻击力较低，主流血。
707|叉|紫|超绝|歃血叉术·破风|1|29|4|5|0|10|10|10|0|0|0|0|攻击力较低，主流血。
708|叉|紫|独步|歃血叉术·破风|1|32|7|7|0|12|10|10|0|0|0|0|攻击力较低，主流血。
709|叉|紫|凡品|歃血叉术·碎木|1|27|4|5|0|8|10|10|0|0|0|0|攻击力较低，主流血。
710|叉|紫|出类|歃血叉术·碎木|1|28|4|5|0|9|10|10|0|0|0|0|攻击力较低，主流血。
711|叉|紫|超绝|歃血叉术·碎木|1|29|4|5|0|10|10|10|0|0|0|0|攻击力较低，主流血。
712|叉|紫|独步|歃血叉术·碎木|1|32|7|7|0|12|10|10|0|0|0|0|攻击力较低，主流血。
713|叉|紫|凡品|歃血叉术·却敌|1|27|4|5|0|8|10|10|0|0|0|0|攻击力较低，主流血。
714|叉|紫|出类|歃血叉术·却敌|1|28|4|5|0|9|10|10|0|0|0|0|攻击力较低，主流血。
715|叉|紫|超绝|歃血叉术·却敌|1|29|4|5|0|10|10|10|0|0|0|0|攻击力较低，主流血。
716|叉|紫|独步|歃血叉术·却敌|1|32|7|7|0|12|10|10|0|0|0|0|攻击力较低，主流血。
717|叉|紫|凡品|歃血叉术·引血|1|27|4|5|0|8|10|10|0|0|0|0|攻击力较低，主流血。
718|叉|紫|出类|歃血叉术·引血|1|28|4|5|0|9|10|10|0|0|0|0|攻击力较低，主流血。
719|叉|紫|超绝|歃血叉术·引血|1|29|4|5|0|10|10|10|0|0|0|0|攻击力较低，主流血。
720|叉|紫|独步|歃血叉术·引血|1|32|7|7|0|12|10|10|0|0|0|0|攻击力较低，主流血。
721|叉|紫|凡品|修罗饮血叉·暗刃|1|28|4|5|0|8|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
722|叉|紫|出类|修罗饮血叉·暗刃|1|29|4|5|0|9|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
723|叉|紫|超绝|修罗饮血叉·暗刃|1|30|4|5|0|10|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
724|叉|紫|独步|修罗饮血叉·暗刃|1|33|7|7|0|12|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
725|叉|紫|凡品|修罗饮血叉·影魂|1|29|4|5|0|8|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
726|叉|紫|出类|修罗饮血叉·影魂|1|30|4|5|0|9|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
727|叉|紫|超绝|修罗饮血叉·影魂|1|31|4|5|0|10|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
728|叉|紫|独步|修罗饮血叉·影魂|1|34|7|7|0|12|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
729|叉|紫|凡品|修罗饮血叉·破神|1|30|4|5|0|8|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
730|叉|紫|出类|修罗饮血叉·破神|1|31|4|5|0|9|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
731|叉|紫|超绝|修罗饮血叉·破神|1|32|4|5|0|10|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
732|叉|紫|独步|修罗饮血叉·破神|1|35|7|7|0|12|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
733|叉|紫|凡品|修罗饮血叉·饮血|1|31|4|5|0|8|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
734|叉|紫|出类|修罗饮血叉·饮血|1|32|4|5|0|9|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
735|叉|紫|超绝|修罗饮血叉·饮血|1|33|4|5|0|10|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
736|叉|紫|独步|修罗饮血叉·饮血|1|36|7|7|0|12|10|10|0|0|0|0|修罗坛中刺客之术，传说见血毙命。
737|叉|紫|凡品|破虏叉术·刺魂|1|31|4|5|0|8|10|10|0|0|0|0|相传为大将军狄青所创。
738|叉|紫|出类|破虏叉术·刺魂|1|32|4|5|0|9|10|10|0|0|0|0|相传为大将军狄青所创。
739|叉|紫|超绝|破虏叉术·刺魂|1|33|4|5|0|10|10|10|0|0|0|0|相传为大将军狄青所创。
740|叉|紫|独步|破虏叉术·刺魂|1|36|7|7|0|12|10|10|0|0|0|0|相传为大将军狄青所创。
741|叉|紫|凡品|破虏叉术·扫荡|1|32|4|5|0|8|10|10|0|0|0|0|相传为大将军狄青所创。
742|叉|紫|出类|破虏叉术·扫荡|1|33|4|5|0|9|10|10|0|0|0|0|相传为大将军狄青所创。
743|叉|紫|超绝|破虏叉术·扫荡|1|34|4|5|0|10|10|10|0|0|0|0|相传为大将军狄青所创。
744|叉|紫|独步|破虏叉术·扫荡|1|37|7|7|0|12|10|10|0|0|0|0|相传为大将军狄青所创。
745|叉|紫|凡品|破虏叉术·破虏|1|31|4|5|0|8|10|10|0|0|0|0|相传为大将军狄青所创。
746|叉|紫|出类|破虏叉术·破虏|1|32|4|5|0|9|10|10|0|0|0|0|相传为大将军狄青所创。
747|叉|紫|超绝|破虏叉术·破虏|1|33|4|5|0|10|10|10|0|0|0|0|相传为大将军狄青所创。
748|叉|紫|独步|破虏叉术·破虏|1|36|7|7|0|12|10|10|0|0|0|0|相传为大将军狄青所创。
749|叉|紫|凡品|镇魂三绝叉·裂魄|1|27|4|5|0|8|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
750|叉|紫|出类|镇魂三绝叉·裂魄|1|28|4|5|0|9|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
751|叉|紫|超绝|镇魂三绝叉·裂魄|1|29|4|5|0|10|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
752|叉|紫|独步|镇魂三绝叉·裂魄|1|32|7|7|0|12|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
753|叉|紫|凡品|镇魂三绝叉·锁念|1|27|4|5|0|8|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
754|叉|紫|出类|镇魂三绝叉·锁念|1|28|4|5|0|9|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
755|叉|紫|超绝|镇魂三绝叉·锁念|1|29|4|5|0|10|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
756|叉|紫|独步|镇魂三绝叉·锁念|1|32|7|7|0|12|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
757|叉|紫|凡品|镇魂三绝叉·镇魂|1|27|4|5|0|8|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
758|叉|紫|出类|镇魂三绝叉·镇魂|1|28|4|5|0|9|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
759|叉|紫|超绝|镇魂三绝叉·镇魂|1|29|4|5|0|10|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
760|叉|紫|独步|镇魂三绝叉·镇魂|1|32|7|7|0|12|10|10|0|0|0|0|据说为地府无常所用，招式凌厉。
761|叉|金|凡品|武备步战叉术·备敌|1|33|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
762|叉|金|出类|武备步战叉术·备敌|1|34|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
763|叉|金|超绝|武备步战叉术·备敌|1|35|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
764|叉|金|独步|武备步战叉术·备敌|1|38|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
765|叉|金|凡品|武备步战叉术·刺击|1|34|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
766|叉|金|出类|武备步战叉术·刺击|1|35|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
767|叉|金|超绝|武备步战叉术·刺击|1|36|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
768|叉|金|独步|武备步战叉术·刺击|1|39|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
769|叉|金|凡品|武备步战叉术·横截|1|35|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
770|叉|金|出类|武备步战叉术·横截|1|36|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
771|叉|金|超绝|武备步战叉术·横截|1|37|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
772|叉|金|独步|武备步战叉术·横截|1|40|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
773|叉|金|凡品|武备步战叉术·转挑|1|36|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
774|叉|金|出类|武备步战叉术·转挑|1|37|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
775|叉|金|超绝|武备步战叉术·转挑|1|38|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
776|叉|金|独步|武备步战叉术·转挑|1|41|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
777|叉|金|凡品|武备步战叉术·捣面|1|37|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
778|叉|金|出类|武备步战叉术·捣面|1|38|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
779|叉|金|超绝|武备步战叉术·捣面|1|39|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
780|叉|金|独步|武备步战叉术·捣面|1|42|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
781|叉|金|凡品|武备步战叉术·贯胸|1|38|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
782|叉|金|出类|武备步战叉术·贯胸|1|39|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
783|叉|金|超绝|武备步战叉术·贯胸|1|40|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
784|叉|金|独步|武备步战叉术·贯胸|1|43|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
785|叉|金|凡品|武备步战叉术·纵拍|1|39|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
786|叉|金|出类|武备步战叉术·纵拍|1|40|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
787|叉|金|超绝|武备步战叉术·纵拍|1|41|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
788|叉|金|独步|武备步战叉术·纵拍|1|44|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
789|叉|金|凡品|武备步战叉术·架隔|1|40|6|6|0|12|10|20|0|0|0|0|步军所习战阵叉术。
790|叉|金|出类|武备步战叉术·架隔|1|41|7|6|0|13|10|20|0|0|0|0|步军所习战阵叉术。
791|叉|金|超绝|武备步战叉术·架隔|1|42|8|6|0|14|10|20|0|0|0|0|步军所习战阵叉术。
792|叉|金|独步|武备步战叉术·架隔|1|45|10|8|0|17|10|20|0|0|0|0|步军所习战阵叉术。
793|叉|金|凡品|三股猎燕叉·健步|1|35|6|6|0|12|10|20|0|0|0|0|少林三股叉绝学。
794|叉|金|出类|三股猎燕叉·健步|1|36|7|6|0|13|10|20|0|0|0|0|少林三股叉绝学。
795|叉|金|超绝|三股猎燕叉·健步|1|37|8|6|0|14|10|20|0|0|0|0|少林三股叉绝学。
796|叉|金|独步|三股猎燕叉·健步|1|40|10|8|0|17|10|20|0|0|0|0|少林三股叉绝学。
797|叉|金|凡品|三股猎燕叉·豹突|1|36|6|6|0|12|10|20|0|0|0|0|少林三股叉绝学。
798|叉|金|出类|三股猎燕叉·豹突|1|37|7|6|0|13|10|20|0|0|0|0|少林三股叉绝学。
799|叉|金|超绝|三股猎燕叉·豹突|1|38|8|6|0|14|10|20|0|0|0|0|少林三股叉绝学。
800|叉|金|独步|三股猎燕叉·豹突|1|41|10|8|0|17|10|20|0|0|0|0|少林三股叉绝学。
801|叉|金|凡品|三股猎燕叉·虎据|1|37|6|6|0|12|10|20|0|0|0|0|少林三股叉绝学。
802|叉|金|出类|三股猎燕叉·虎据|1|38|7|6|0|13|10|20|0|0|0|0|少林三股叉绝学。
803|叉|金|超绝|三股猎燕叉·虎据|1|39|8|6|0|14|10|20|0|0|0|0|少林三股叉绝学。
804|叉|金|独步|三股猎燕叉·虎据|1|42|10|8|0|17|10|20|0|0|0|0|少林三股叉绝学。
805|叉|金|凡品|三股猎燕叉·拦风|1|38|6|6|0|12|10|20|0|0|0|0|少林三股叉绝学。
806|叉|金|出类|三股猎燕叉·拦风|1|39|7|6|0|13|10|20|0|0|0|0|少林三股叉绝学。
807|叉|金|超绝|三股猎燕叉·拦风|1|40|8|6|0|14|10|20|0|0|0|0|少林三股叉绝学。
808|叉|金|独步|三股猎燕叉·拦风|1|43|10|8|0|17|10|20|0|0|0|0|少林三股叉绝学。
809|叉|金|凡品|三股猎燕叉·贯木|1|39|6|6|0|12|10|20|0|0|0|0|少林三股叉绝学。
